ID	Title	SortNum	PS	ProductNum	OldPriceEffective	OldPrice	OldPriceEB	OldPriceEBO	Price	PriceEB	PriceEBO	MU	LastUpdate	NewUpdate	NewUpdateEB	NewUpdateEBO	Effective	Comments	Vendor	Category	PUP	PMCompile	SellPriceOld	SKU	SellPrice	Attachments
610		220	1000BF-2x12 fir (18,20)						$948.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,374.60	0
611		230	1000BF-2x12 fir (22,24)						$995.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,442.75	0
612		240	1000BF-2x4 PWF (12ft)						$725.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,051.25	0
613		250	1000BF-2x4 PWF (14FT)						$725.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,051.25	0
614		260	1000BF-2x4 PWF(16FT)						$765.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,109.25	0
615		270	1000BF-2x6 PWF (12Ft)						$745.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,080.25	0
616		280	1000BF-2x6 PWF (14Ft)						$745.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,080.25	0
617		290	1000BF-2x6 PWF (16Ft)						$795.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,152.75	0
618		300	1000BF-2x8 PWF (12Ft)						$765.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,109.25	0
619		310	1000BF-2x8 PWF (14Ft)						$765.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,109.25	0
620		320	1000BF-2x8 PWF (16Ft)						$815.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,181.75	0
621		330	1000BF-2x10 PWF (8Ft)						$795.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,152.75	0
622		340	1000BF-2x10 PWF (10Ft)						$795.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,152.75	0
623		350	1000BF-2x10 PWF (12Ft)						$795.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,152.75	0
624		360	1000BF-2x10 PWF (14Ft)						$795.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,152.75	0
625		370	1000BF-2x10 PWF (16Ft)						$795.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,152.75	0
626		380	1000BF-2x12 PWF (12Ft)						$1,095.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,587.75	0
627		390	1000BF-2x12 PWF (14Ft)						$1,095.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,587.75	0
628		400	1000BF-2x12 PWF (16Ft)						$1,125.00			1.45	2014-01-14					Per 1000 Board Feet	Igloo Building Supplies	Framing Lumber	No	No			$1,631.25	0
629		410	Treated 5/4 decking (10Ft)						$0.68			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Framing Lumber	No	No			$0.99	0
630		420	Treated 5/4 decking (12Ft)						$0.68			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Framing Lumber	No	No			$0.99	0
631		430	Treated 5/4 decking (14Ft)						$0.68			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Framing Lumber	No	No			$0.99	0
632		440	Treated 5/4 decking (16Ft)						$0.68			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Framing Lumber	No	No			$0.99	0
633		450	20ft-2x6Spruce (20)						$10.70			1.45	2014-01-14						Igloo Building Supplies	 Lumber	No	No			$15.52	0
634		460	TREX Composite wood decking 5/4 x 6 (12Ft)						$36.72			1.45	2014-01-14					Via Jason at Igloo (Fades in sunlight)	Igloo Building Supplies	 Lumber	No	No			$53.24	0
635		470	TREX Composite wood decking 5/4 x 6 (16Ft)						$68.00			1.45	2014-01-14					Via Jason at Igloo (Fades in sunlight)	Igloo Building Supplies	 Lumber	No	No			$98.60	0
636		480	TREX Composite wood decking 5/4 x 6 (20Ft)						$61.20			1.45	2014-01-14					Via Jason at Igloo (Fades in sunlight)	Igloo Building Supplies	 Lumber	No	No			$88.74	0
637		490	TREX Decking Fascia 1 x 12 (12Ft)						$64.56			1.45	2014-01-14					Via Jason at Igloo (Fades in sunlight)	Igloo Building Supplies	 Lumber	No	No			$93.61	0
638		500	TREX Screws (box of 3500)						$239.00			1.45	2014-01-14					Via Jason at Igloo (Fades in sunlight)	Igloo Building Supplies	 Lumber	No	No			$346.55	0
639		510	19/32 OSB T&G						$16.95			1.45	2014-01-14					Per Sheet	Igloo Building Supplies	Sheet Goods	No	No			$24.58	0
640		520	23/32 OSB T&G						$20.65			1.45	2014-01-14					Per Sheet	Igloo Building Supplies	Sheet Goods	No	No			$29.94	0
641		530	3/8 OSB						$10.25			1.45	2014-01-14					Per Sheet	Igloo Building Supplies	Sheet Goods	No	No			$14.86	0
642		540	7/16 OSB						$10.75			1.45	2014-01-14					Per Sheet	Igloo Building Supplies	Sheet Goods	No	No			$15.59	0
643		550	3/8 Ulay Sanded ply						$22.95			1.45	2014-01-14					Per Sheet	Igloo Building Supplies	Sheet Goods	No	No			$33.28	0
644		560	5/8 fir T&G						$25.95			1.45	2014-01-14					Per Sheet	Igloo Building Supplies	Sheet Goods	No	No			$37.63	0
645		570	5/8 select grade fir (duradeck)						$27.95			1.45	2014-01-14					Per Sheet	Igloo Building Supplies	Sheet Goods	No	No			$40.53	0
646		580	3/4 spruce square edge						$29.95			1.45	2014-01-14						Igloo Building Supplies	Sheet Goods	No	No			$43.43	0
647		590	1 in spruce plywood 4x8 (square edge)						$52.25			1.45	2014-01-14						Igloo Building Supplies	Sheet Goods	No	No			$75.76	0
648		600	3/4 fir T&G						$30.95			1.45	2014-01-14					Per Sheet	Igloo Building Supplies	Sheet Goods	No	No			$44.88	0
649		610	3/8 spruce ply						$13.95			1.45	2014-01-14					Per Sheet	Igloo Building Supplies	Sheet Goods	No	No			$20.23	0
650		620	5/8 spruce ply									1.45	2014-01-14					Per Sheet	Igloo Building Supplies	Sheet Goods	No	No			$0.00	0
651		630	3/8 pwf spruce ply (uncertified)						$20.75			1.45	2014-01-14					Per Sheet	Igloo Building Supplies	Sheet Goods	No	No			$30.09	0
652		640	1/2 Spruce ply						$18.95			1.45	2014-01-14					Per Sheet	Igloo Building Supplies	Sheet Goods	No	No			$27.48	0
653		650	Crezone (1/2In 4x8)						$42.45			1.45	2014-01-14					Each @	Igloo Building Supplies	Sheet Goods	No	No			$61.55	0
654		660	Lacttice 4x8						$12.95			1.45	2014-01-14					Each @	Igloo Building Supplies	Sheet Goods	No	No			$18.78	0
655		670	11 7/8in Pro120 TJI (15ft 8in) @19.2in						$1.85			1.45	2014-01-14					Per lineal Ft	Igloo Building Supplies	Joisting	No	No			$2.68	0
656		680	11 7/8in Pro250 TJI (16Ft5in)@19.2in						$2.00			1.45	2014-01-14					Per lineal Ft	Igloo Building Supplies	Joisting	No	No			$2.90	0
657		690	11 7/8in Pro350 TJI (17Ft4in)@19.2in						$2.15			1.45	2014-01-14					Per lineal Ft	Igloo Building Supplies	Joisting	No	No			$3.12	0
658		700	11 7/8in Pro550 TJI (19ft4in)@19.2in						$3.25			1.45	2014-01-14					Per lineal Ft	Igloo Building Supplies	Joisting	No	No			$4.71	0
659		710	4x2 16in open web joist-20ft						$56.00			1.45	2014-01-14					$2.80/ft	Igloo Building Supplies	Joisting	No	No			$81.20	0
660		720	4x2 16in open web joist-21ft						$58.80			1.45	2014-01-14					$2.80/ft	Igloo Building Supplies	Joisting	No	No			$85.26	0
661		730	4x2 16in open web joist-22ft						$61.60			1.45	2014-01-14					$2.80/ft	Igloo Building Supplies	Joisting	No	No			$89.32	0
662		740	4x2 16in open web joist-23ft						$64.40			1.45	2014-01-14					$2.80/ft	Igloo Building Supplies	Joisting	No	No			$93.38	0
663		750	web joist hanger top mount (lt 35 16/itt 416)						$3.50			1.45	2014-01-14					Each @	Igloo Building Supplies	Joisting	No	No			$5.08	0
664		760	web joist hanger face mount (lt 359-iut 410)						$3.50			1.45						Each @	Igloo Building Supplies	Joisting	No	No			$5.08	0
665		770	Cross-bridging (16In)						$10.65			1.45	2014-01-14					Per Bundle	Igloo Building Supplies	Joisting	No	No			$15.44	0
666		780	Cross-bridging (12In)						$10.65			1.45	2014-01-14					Per Bundle	Igloo Building Supplies	Joisting	No	No			$15.44	0
667		790	Taiga LVL beam 1.75 x 9.5 (1.5 E)						$2.95			1.45	2014-01-14						Igloo Building Supplies	Beams	No	No			$4.28	0
668		800	Taiga LVL beam 1.75 x 11.875 (1.5 E)						$3.75			1.45	2014-01-14						Igloo Building Supplies	Beams	No	No			$5.44	0
669		810	Taiga LVL beam 1.75 x 14 (1.5E)						$4.35			1.45	2014-01-14						Igloo Building Supplies	Beams	No	No			$6.31	0
670		820	Taiga LVL beam 1.75 x 9.5 (2.0 E)						$3.25			1.45	2014-01-14						Igloo Building Supplies	Beams	No	No			$4.71	0
671		830	Taiga  LVL beam 1.75x11.875 (2.0 E)						$3.95			1.45	2014-01-14						Igloo Building Supplies	Beams	No	No			$5.73	0
672		840	Taiga  LVL beam 1.75 x 14 (2.0 E)						$4.65			1.45	2014-01-14						Igloo Building Supplies	Beams	No	No			$6.74	0
673		850	Taiga  LVL beam 1.75 x 16 (2.0 E)						$5.75			1.45	2014-01-14						Igloo Building Supplies	Beams	No	No			$8.34	0
674		860	Taiga  LVL beam 1.75 x 18 (2.0 E)						$6.75			1.45	2014-01-14						Igloo Building Supplies	Beams	No	No			$9.79	0
675		870	1 3/4 x 9 1/2 Nordic Beam (24F-1.9E)						$3.85			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$5.58	0
676		880	1 3/4 x 11 7/8 Nordic Beam (24F-1.9E)						$4.80			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$6.96	0
677		890	1 3/4 x 14 Nordic Beam (24F-1.9E)						$5.75			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$8.34	0
678		900	3 1/2 x 9 1/2 Nordic Beam (24F-1.9E)						$7.15			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$10.37	0
679		910	3 1/2 x 11 7/8 Nordic Beam (24F-1.9E)						$8.95			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$12.98	0
680		920	3 1/2 x 14 Nordic Beam (24F-1.9E)						$10.40			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$15.08	0
681		930	3 /2 x 16 Nordic Beam (24F-1.9E)						$11.96			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$17.34	0
682		940	3 1/2 x 18 Nordic Beam (24F-1.9E)						$13.35			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$19.36	0
683		950	5 1/2 x 9 1/2 Nordic Beam (24F-1.9E)						$11.45			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$16.60	0
684		960	5 1/2 x 11 7/8 Nordic Beam (24F-1.9E)						$14.15			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$20.52	0
685		970	5 1/2 x 14 Nordic Beam (24F-1.9E)						$16.70			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$24.22	0
686		980	5 1/2 x 16 Nordic Beam (24F-1.9E)						$18.95			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$27.48	0
687		990	5 1/2 x 18 Nordic Beam (24F-1.9E)						$21.45			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$31.10	0
688		1000	3 1/2 x 9 1/2 Nordic Beam (30F-2.1E)						$9.45			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$13.70	0
689		1010	3 1/2 x 11 7/8 Nordic Beam (30F-2.1E)						$11.45			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$16.60	0
690		1020	3 1/2 x 14 Nordic Beam (30F-2.1E)						$13.95			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$20.23	0
691		1030	3 1/2 x 16 Nordic Beam (30F-2.1E)						$16.25			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$23.56	0
692		1040	3 1/2 x 18 Nordic Beam (30F-2.1E)						$18.35			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$26.61	0
693		1050	5 1/2 x 16 Nordic Beam (30F-2.1E)						$25.00			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$36.25	0
694		1060	5 1/2 x 18 Nordic Beam (30F-2.1E)						$28.15			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$40.82	0
695		1070	3-1/8 x 9 Westlam						$9.90			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$14.36	0
696		1080	3-1/8 x 12 Westlam						$13.30			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$19.29	0
697		1090	3-1/8 x 15 Westlam						$16.45			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$23.85	0
698		1100	3-1/8 x 18 Westlam						$19.80			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$28.71	0
699		1110	5 1/8 x 9 1/2 Westlam						$17.35			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$25.16	0
700		1120	5 1/8 x 11 7/8 Westlam						$19.85			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$28.78	0
701		1130	5 1/8 x 12 Westlam						$19.85			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$28.78	0
702		1140	5 1/8 x 14 Westlam						$24.75			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$35.89	0
703		1150	5 1/8 x 15 Westlam						$24.80			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$35.96	0
704		1160	5 1/8 x 16 1/2 Westlam						$27.25			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$39.51	0
705		1170	5 1/8 x 18 Westlam						$29.75			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$43.14	0
706		1180	5 1/8 x 19-1/2 Westlam						$32.35			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$46.91	0
707		1190	5 1/8 x 21 Westlam						$34.70			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$50.32	0
708		1200	5 1/8 x 22-1/2 Westlam						$37.20			1.45	2014-01-14					Available only in 22, 24, 26' Lengths	Igloo Building Supplies	Beams	No	No			$53.94	0
709		1210	5 1/2 x 24 Westlam						$39.65			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$57.49	0
710		1220	5 1/8 x 25 1/2 Westlam						$42.15			1.45	2014-01-14					Available only in 24,28,32' Lengths	Igloo Building Supplies	Beams	No	No			$61.12	0
711		1230	5 1/8 x 28 1/2 Westlam						$52.15			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$75.62	0
712		1240	6 7/8 x 12Westlam						$26.35			1.45	2014-01-14					Available only in 24,28,32 36' lengths	Igloo Building Supplies	Beams	No	No			$38.21	0
713		1250	6 7/8 x 19 1/2 Westlam						$49.00			1.45	2014-01-14					Per Lineal Ft	Igloo Building Supplies	Beams	No	No			$71.05	0
714		1260	6 7/8 x 25 1/2 Westlam						$49.25			1.45	2014-01-14					Special order allow 3 week delivery time	Igloo Building Supplies	Beams	No	No			$71.41	0
715		1270	6 7/8 x 27 Westlam						$62.25			1.45	2014-01-14					Available only in 24,28,32, 36' lengths	Igloo Building Supplies	Beams	No	No			$90.26	0
716		1280	10 mm rebar						$5.95			1.45	2014-01-14					Each @	Igloo Building Supplies	Rebar	No	No			$8.63	0
717		1290	15 mm rebar						$11.95			1.45	2014-01-14					Each @	Igloo Building Supplies	Rebar	No	No			$17.33	0
718		1300	8Ft teleposts						$39.95			1.45	2014-01-14					Each @	Igloo Building Supplies	Rebar	No	No			$57.93	0
719		1310	9Ft teleposts						$44.75			1.45	2014-01-14					#6090 (72-108in) Each @	Igloo Building Supplies	Rebar	No	No			$64.89	0
720		1320	Wesure Weld column W MD-IH 7ft 6in (3.5 x 10 plate-25 kip)						$185.00			1.45	2014-01-14						Igloo Building Supplies	Rebar	No	No			$268.25	0
721		1330	Wesure  Weld column W MD-IH 8ft 6in (3.5 x 10 plate-21.6 kip)						$189.00			1.45	2014-01-14					Replace stemco STM1-8.5	Igloo Building Supplies	Rebar	No	No			$274.05	0
722		1340	Wesure  Weld column W MD-IH 7ft 6in (3.5 x 10 plate-16 kip)						$109.00			1.45	2014-01-14						Igloo Building Supplies	Rebar	No	No			$158.05	0
723		1350	Wesure  Weld column W MD-IH 8ft 6in (3.5 x 10 plate- 14 kip)						$115.00			1.45	2014-01-14					Replace stemco STM1-8.5	Igloo Building Supplies	Rebar	No	No			$166.75	0
724		1360	Wesure  Weld column W MD-IH 8ft 5.5in (flate plate-32 kip)						$365.00			1.45	2014-01-14						Igloo Building Supplies	Rebar	No	No			$529.25	0
725		1370	Subfloor adhesive						$4.68			1.45	2014-01-15					Each @ (12 in a case)	Igloo Building Supplies	Cauling/Hangers	No	No			$6.79	0
726		1380	Chemtron Metaseal Acoustical sealant 825ml						$8.87			1.45	2014-01-15					Each @ (12 in a case) - Price as per Tim	Igloo Building Supplies	Cauling/Hangers	No	No			$12.86	0
727		1390	Silicon Caulking						$5.65			1.45	2014-01-15					Each @	Igloo Building Supplies	Cauling/Hangers	No	No			$8.19	0
728		1400	Stakes (1x2x18in) - Bundle						$11.95			1.45	2014-01-15					Bundle @	Igloo Building Supplies	Cauling/Hangers	No	No			$17.33	0
729		1410	Single 2x8 joist hanger						$0.53			1.45	2014-01-15					LU28L	Igloo Building Supplies	Cauling/Hangers	No	No			$0.77	0
730		1420	Single 2x10 joist hanger						$0.55			1.45	2014-01-15					Each @	Igloo Building Supplies	Cauling/Hangers	No	No			$0.80	0
731		1430	Double 2x10 joist hanger						$0.75			1.45	2014-01-15					Each @	Igloo Building Supplies	Cauling/Hangers	No	No			$1.09	0
732		1440	Triple 2x10 joist hanger						$1.95			1.45	2014-01-15					Each @	Igloo Building Supplies	Cauling/Hangers	No	No			$2.83	0
733		1450	Simpson LS50 Clips						$2.25			1.45	2014-01-15					Each @	Igloo Building Supplies	Cauling/Hangers	No	No			$3.26	0
734		1460	H-Clips						$0.12			1.45	2014-01-15					Each @	Igloo Building Supplies	Cauling/Hangers	No	No			$0.17	0
735		1470	16In CGS poly plate (500sq.ft)						$29.68			1.45	2014-01-15					Each @	Igloo Building Supplies	Cauling/Hangers	No	No			$43.04	0
736		1480	12in perma tubes-8ft concrete pour tube						$11.95			1.45	2014-01-15					Each @	Igloo Building Supplies	Cauling/Hangers	No	No			$17.33	0
737		1490	Donna Conna (impregnated tentest 4x8)						$12.55			1.45	2014-01-15						Igloo Building Supplies	Cauling/Hangers	No	No			$18.20	0
738		1500	#4 undercoarse cedar shingles (bundle)									1.45	2014-01-15						Igloo Building Supplies	Cauling/Hangers	No	No			$0.00	0
739		1510	Roof safety anchors (box of 50)						$13.95			1.45	2014-01-15						Igloo Building Supplies	Cauling/Hangers	No	No			$20.23	0
740		1520	Building paper						$14.95			1.45	2014-01-15					Each @--20 minute. 400 sqft coverage	Igloo Building Supplies	Rigid Insulation and Building Papers	No	No			$21.68	0
741		1530	Tyvek 9ft x 150ft (1350 sqft)						$170.00			1.45	2014-01-15						Igloo Building Supplies	Rigid Insulation and Building Papers	No	No			$246.50	0
742		1540	Frost cushion 4Ft x 8Ft-4In						$5.46			1.45	2014-01-15					Each @	Igloo Building Supplies	Rigid Insulation and Building Papers	No	No			$7.92	0
743		1550	Celfort R5 2Ftx8Ft-1In						$11.34			1.45	2014-01-15						Igloo Building Supplies	Rigid Insulation and Building Papers	No	No			$16.44	0
744		1560	Celfort R7.5 2Ftx8Ft-1 1/2In						$18.75			1.45	2014-01-15					Each @	Igloo Building Supplies	Rigid Insulation and Building Papers	No	No			$27.19	0
745		1570	Celfort R10 2Ftx8Ft - 2In						$21.30			1.45	2014-01-15					Each @	Igloo Building Supplies	Rigid Insulation and Building Papers	No	No			$30.89	0
746		1580	Bubble foil insulation (4Ft x 125Ft roll)						$225.00			1.45	2014-01-15					Each @	Igloo Building Supplies	Rigid Insulation and Building Papers	No	No			$326.25	0
747		1590	Brick mould #3322						$0.75			1.45	2014-01-15					Per Lineal Ft	Igloo Building Supplies	Rigid Insulation and Building Papers	No	No			$1.09	0
748		1600	Pocket door hardware						$69.00			1.45	2014-01-15					Each @	Igloo Building Supplies	Rigid Insulation and Building Papers	No	No			$100.05	0
749		1610	Converging double pocket door kit (#1555)						$10.00			1.45	2014-01-15					Each @	Igloo Building Supplies	Rigid Insulation and Building Papers	No	No			$14.50	0
750		1620	R-12 insulation						$28.45			1.45	2014-01-15					Each @	Igloo Building Supplies	Rigid Insulation and Building Papers	No	No			$41.25	0
751		1630	R-20 insulation						$39.95			1.45	2014-01-15					Each @	Igloo Building Supplies	Rigid Insulation and Building Papers	No	No			$57.93	0
752		1640	Polly 1500SqFt						$54.95			1.45	2014-01-15					Each @	Igloo Building Supplies	Rigid Insulation and Building Papers	No	No			$79.68	0
753		1650	6mil Polly (44in x 273Ft)						$50.18			1.45	2014-01-15					Each @	Igloo Building Supplies	Rigid Insulation and Building Papers	No	No			$72.76	0
754		1660	Red tuck tape						$7.95			1.45	2014-01-15					Each @	Igloo Building Supplies	Rigid Insulation and Building Papers	No	No			$11.53	0
755		1670	3-1/2In coated nls						$45.00			1.45	2014-01-15					Each @	Igloo Building Supplies	Fasteners	No	No			$65.25	0
756		1680	3.25In Paslode strip nails (per 1000)						$11.76			1.45	2014-01-15						Igloo Building Supplies	Fasteners	No	No			$17.05	0
757		1690	1.5In Bostich galvanized staples (per box)						$75.53			1.45	2014-01-15						Igloo Building Supplies	Fasteners	No	No			$109.52	0
758		1700	3 1/2In galvanized nails						$65.00			1.45	2014-01-15					Each @	Igloo Building Supplies	Fasteners	No	No			$94.25	0
759		1710	3 1/2 galvanized casing nails						$65.00			1.45	2014-01-15					Each @	Igloo Building Supplies	Fasteners	No	No			$94.25	0
760		1720	2 1/2In galvanized nails						$65.00			1.45	2014-01-15					Each @	Igloo Building Supplies	Fasteners	No	No			$94.25	0
761		10	(0-37In) Stairs OSB tread						$27.57			1.45	2014-01-15						Sandhills Manufacturing	Manufactured Stairs	No	No			$39.98	0
762		20	(0-37In) plywood tread						$27.57			1.45	2014-01-15						Sandhills Manufacturing	Manufactured Stairs	No	No			$39.98	0
763		30	(38In-43In) stairs OSB tread						$28.62			1.45	2014-01-15						Sandhills Manufacturing	Manufactured Stairs	No	No			$41.50	0
764		40	(38In-43In) plywood tread						$28.62			1.45	2014-01-15						Sandhills Manufacturing	Manufactured Stairs	No	No			$41.50	0
765		50	(44In-49In) stairs OSB tread						$34.13			1.45	2014-01-15						Sandhills Manufacturing	Manufactured Stairs	No	No			$49.49	0
766		60	(44In-49In) plywood tread						$34.13			1.45	2014-01-15						Sandhills Manufacturing	Manufactured Stairs	No	No			$49.49	0
767		70	(0-37In) stairs OSB tread -HOUSED						$23.63			1.45	2014-01-15						Sandhills Manufacturing	Manufactured Stairs	No	No			$34.26	0
768		80	(38In-43In) stairs OSB tread - HOUSED						$24.68			1.45	2014-01-15						Sandhills Manufacturing	Manufactured Stairs	No	No			$35.79	0
769		90	(44In-49In) stairs OSB tread - HOUSED						$29.93			1.45	2014-01-15						Sandhills Manufacturing	Manufactured Stairs	No	No			$43.40	0
770		100	3 step winder						$199.50			1.45	2014-01-15						Sandhills Manufacturing	Manufactured Stairs	No	No			$289.28	0
771		110	2 riser pie step						$176.40			1.45	2014-01-15						Sandhills Manufacturing	Manufactured Stairs	No	No			$255.78	0
772		120	Angled Landing						$92.95			1.45	2014-01-15						Sandhills Manufacturing	Manufactured Stairs	No	No			$134.78	0
773		130	Round tread						$28.35			1.45	2014-01-15					Per side (quarter circle or half circle) + riser cost	Sandhills Manufacturing	Manufactured Stairs	No	No			$41.11	0
774		140	Double round tread						$99.75			1.45	2014-01-15					Per side (2 risers each a half circle round) + riser cost	Sandhills Manufacturing	Manufactured Stairs	No	No			$144.64	0
775		150	Flared tread						$19.95			1.45	2014-01-15					Per side and per riser (tread NOT returned) + riser cost	Sandhills Manufacturing	Manufactured Stairs	No	No			$28.93	0
776		160	Double flared tread						$27.30			1.45	2014-01-15					Per side and per riser (tread returned - flare less than 90 deg) + riser	Sandhills Manufacturing	Manufactured Stairs	No	No			$39.59	0
777		170	Flared/return tread per side						$27.30			1.45	2014-01-15					same as double flared tread above	Sandhills Manufacturing	Manufactured Stairs	No	No			$39.59	0
778		180	Flared/return 90 deg tread per side						$34.65			1.45	2014-01-15					Per side and per riser (tread returned - 90 deg flare) + riser	Sandhills Manufacturing	Manufactured Stairs	No	No			$50.24	0
779		190	Flared tread with curve						$26.25			1.45	2014-01-15					??? + riser cost	Sandhills Manufacturing	Manufactured Stairs	No	No			$38.06	0
780		200	Extra Stringer (per riser)						$5.00			1.45	2014-01-15					(tf)	Sandhills Manufacturing	Manufactured Stairs	No	No			$7.25	0
781		210	Stair Delivery						$26.25			1.45	2014-01-15					min to Sherwood Park delivery	Sandhills Manufacturing	Manufactured Stairs	No	No			$38.06	0
782		280	Frost walls						$2.25			1.45	2014-01-15						David Mills		No	No			$3.26	0
783		290	Enter Frost wall if wood wall and no other development						$2.25			1.45	2014-01-15						David Mills		No	No			$3.26	0
784		300	Interior walls						$2.25			1.45	2014-01-15						David Mills		No	No			$3.26	0
785		310	Developed area						$1.40			1.45	2014-01-15					Per Sq.Ft	David Mills		No	No			$2.03	0
786		320	Bsmt Frame Nail Allowance						$25.00			1.45	2014-01-15						David Mills		No	No			$36.25	0
787		330	Blocking						$75.00			1.45	2014-01-15					Each @	David Mills		No	No			$108.75	0
788		340	Misc Bsmt framing labour						$30.00			1.45	2014-01-15						David Mills		No	No			$43.50	0
789		350	Install basement stairs and winder (bi-levels)						$75.00			1.45	2014-01-15						David Mills		No	No			$108.75	0
790		360	Crane per hour						$250.00			1.45	2014-01-15					per hour - usually just 1 hr charged	David Mills		No	No			$362.50	0
791		220	30In-36In (open stringers)						$19.00			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$27.55	0
792		230	37In-48In (open stringers)						$25.00			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$36.25	0
793		240	49In-60In (open stringers)						$28.00			1.45	2014-01-15					Per Riser-Pressure Treated	Sandhills Manufacturing	Deck/Porch Stairs	No	No			$40.60	0
